match_id,match_date,is_goal,distance_to_goal,angle_to_goal,dist_squared,dist_angle,is_in_area,is_central,is_big_chance,is_header,is_penalty,is_volley,first_touch,is_set_piece,from_corner,is_counter,is_right_foot,is_left_foot,shot_quality_index,defensive_pressure,buildup_passes,buildup_unique_players,buildup_decentralized,ppda,pass_decentralization,zone_close_central,zone_close_nan,zone_close_offset,zone_far_central,zone_far_nan,zone_far_offset,zone_far_wide,zone_mid_central,zone_mid_nan,zone_mid_offset,zone_mid_wide,zone_nan_wide
288,04/03/2026,False,19.382982226685346,4.762484186353628,375.70000000000005,92.3111463389624,False,True,0,0,0,0,1,0,0,0,0,1,0.30308508886657326,0,2,3,0,22.0,16.0,False,False,False,False,False,False,False,False,False,True,False,False
288,04/03/2026,False,28.75865087238969,5.169781219768986,827.0600000000003,148.67593318597318,False,False,0,0,0,0,1,0,0,0,0,1,0.05620674563805155,0,9,7,1,21.307692307692307,14.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,13.25745073534124,4.432105288862107,175.76,58.758417520934735,True,True,0,1,0,0,1,0,1,0,0,0,0.5837127463232938,0,9,8,1,22.0,16.0,False,False,False,False,False,False,False,False,False,True,False,False
288,04/03/2026,False,21.93649926492374,4.970362246294735,481.20999999999975,109.03234776224917,False,True,0,0,0,0,1,0,0,0,1,0,0.29031750367538134,0,9,5,1,22.0,16.0,False,False,False,False,False,False,False,False,False,True,False,False
288,04/03/2026,False,18.7256508565123,4.8088165439063415,350.6499999999998,90.0482196342103,False,True,0,0,0,0,0,0,0,1,1,0,0.3063717457174385,0,3,5,1,21.307692307692307,14.0,False,False,False,False,False,False,False,True,False,False,False,False
288,04/03/2026,False,21.92373143422443,4.868616390015143,480.6500000000003,106.73823819095526,False,True,0,0,0,0,1,0,0,0,1,0,0.2903813428288779,1,15,10,1,21.307692307692307,14.0,False,False,False,False,False,False,False,False,False,True,False,False
288,04/03/2026,False,24.517748673155126,4.260801422971854,601.1199999999999,104.46525843464563,False,False,1,1,0,0,1,0,1,0,0,0,0.42741125663422436,0,2,4,1,21.307692307692307,14.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,28.846663585239796,4.9622873958942835,832.1299999999997,143.14543512263805,False,False,0,0,0,0,0,0,0,0,1,0,0.055766682073801026,0,0,3,0,22.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,14.847558721890945,4.632783123524108,220.44999999999985,68.78551947230955,True,True,0,0,0,0,0,0,1,0,1,0,0.5757622063905453,2,4,7,1,22.0,16.0,False,False,False,False,False,False,False,True,False,False,False,False
288,04/03/2026,False,40.8964546140616,4.408853352773109,1672.52,180.30647104173875,False,False,0,0,0,0,0,0,0,0,1,0,0.0,0,1,6,1,21.307692307692307,14.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,15.08011936292283,4.2985622576283165,227.41000000000005,64.82283193399005,True,False,1,0,0,1,1,0,0,0,1,0,0.7245994031853858,0,8,8,1,21.307692307692307,14.0,False,False,False,False,False,False,False,False,False,False,True,False
288,04/03/2026,False,30.63494736408078,4.223026334507772,938.4999999999999,129.37218947477257,False,False,0,1,0,0,1,0,1,0,0,0,0.0468252631795961,0,8,7,1,22.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,11.63615056623109,4.406569773930813,135.4000000000001,51.27550937006183,True,True,0,0,0,1,1,0,1,0,0,1,0.5918192471688446,0,6,7,1,22.0,16.0,False,False,False,False,False,False,False,False,False,True,False,False
288,04/03/2026,True,20.993808611111994,4.963497861666468,440.7400000000001,104.20272414948947,False,True,1,0,0,0,0,0,0,0,0,1,0.6450309569444401,0,7,8,1,21.307692307692307,14.0,False,False,False,False,False,False,False,True,False,False,False,False
288,04/03/2026,False,27.594383486499563,5.356155621651752,761.4499999999998,147.7998122372289,False,True,0,0,0,1,1,1,0,0,1,0,0.2620280825675022,0,1,6,1,22.0,16.0,False,False,False,False,False,True,False,False,False,False,False,False
288,04/03/2026,False,31.126997927843924,5.627168828960059,968.8899999999999,175.15687247866768,False,True,0,0,0,0,0,0,0,0,1,0,0.2443650103607804,0,7,7,1,21.307692307692307,14.0,False,False,False,True,False,False,False,False,False,False,False,False
288,04/03/2026,False,29.36153946917634,4.313123859021616,862.1,126.63995642210934,False,False,0,1,0,0,1,0,0,0,0,0,0.0531923026541183,0,16,11,1,22.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,12.024142381059866,4.300381973216563,144.58,51.70840513889913,True,True,0,1,0,0,1,0,1,0,0,0,0.5898792880947007,0,1,2,0,22.0,16.0,False,False,False,False,False,False,False,False,False,True,False,False
288,04/03/2026,False,30.114448359549943,4.553254861595045,906.8800000000002,137.1187583973737,False,False,0,0,0,1,1,0,1,0,1,0,0.049427758202250295,0,3,5,1,22.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False
288,04/03/2026,False,10.93846424321074,4.4086395819346285,119.6499999999999,48.22374642819548,True,True,0,1,0,0,1,0,0,0,0,0,0.5953076787839463,0,3,5,1,22.0,16.0,True,False,False,False,False,False,False,False,False,False,False,False
289,04/03/2026,False,36.20883869996385,4.594713981166354,1311.0799999999997,166.36925741652124,False,False,0,0,0,0,1,0,0,0,1,0,0.018955806500180764,0,1,4,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,26.955704405561356,4.796216254394216,726.6099999999999,129.28538761859915,False,False,0,0,0,0,0,0,0,0,0,1,0.06522147797219323,0,1,5,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,38.956642565806405,4.107499691110481,1517.6199999999994,160.0143973057512,False,False,0,0,0,0,0,0,0,0,0,1,0.005216787170967985,0,16,8,1,8.846153846153847,14.0,False,False,False,False,True,False,False,False,False,False,False,False
289,04/03/2026,False,22.24679752234015,4.917583672169085,494.9199999999998,109.40048825391158,False,True,0,0,0,0,0,0,0,0,0,1,0.2887660123882993,0,9,6,1,8.846153846153847,14.0,False,False,False,False,False,True,False,False,False,False,False,False
289,04/03/2026,False,31.629100524675064,5.678673076972593,1000.4000000000004,179.61132159833198,False,True,0,0,0,0,0,0,0,0,0,1,0.24185449737662468,0,16,8,1,8.846153846153847,14.0,False,False,False,True,False,False,False,False,False,False,False,False
289,04/03/2026,False,24.427238894316318,5.138100134787916,596.6899999999999,125.50959945538328,False,True,0,0,0,0,0,0,0,0,0,1,0.27786380552841844,0,10,5,1,8.846153846153847,14.0,False,False,False,False,False,True,False,False,False,False,False,False
289,04/03/2026,False,33.7231374578345,5.539653778236244,1137.2500000000002,186.81450583227306,False,False,0,0,0,0,0,0,0,0,0,1,0.03138431271082751,0,14,7,1,8.846153846153847,14.0,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,35.141143976825795,4.251401661603047,1234.8999999999999,149.3991178937091,False,False,0,0,0,0,1,0,0,1,1,0,0.024294280115871026,0,4,7,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,True,20.506096654409877,4.516162178164313,420.49999999999994,92.60885813242764,True,False,1,0,0,1,1,0,0,0,0,1,0.6974695167279505,0,9,6,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,False,42.737571292716204,4.007665332499409,1826.5000000000002,171.27788286504068,False,False,0,0,0,0,0,0,0,0,1,0,0.0,0,13,9,1,,,False,False,False,False,True,False,False,False,False,False,False,False
289,04/03/2026,False,30.758576039862447,3.952030042300052,946.0900000000003,121.55881656790696,False,False,1,0,0,0,1,0,0,0,0,1,0.39620711980068773,0,8,8,1,8.846153846153847,14.0,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,13.250283015845355,4.527753182125687,175.56999999999988,59.99401108905975,True,True,0,0,0,0,0,0,0,0,0,1,0.5837485849207732,0,18,9,1,8.846153846153847,14.0,False,False,False,False,False,False,False,True,False,False,False,False
289,04/03/2026,False,15.861904047118685,4.669883403741185,251.6000000000001,74.07324246137468,True,True,0,1,0,0,1,0,1,0,0,0,0.5706904797644066,0,3,5,1,8.846153846153847,14.0,False,False,False,False,False,False,False,True,False,False,False,False
289,04/03/2026,False,28.781417616232872,4.700354858478038,828.3699999999999,135.28287612634557,False,False,0,0,0,0,0,0,0,0,1,0,0.056092911918835635,0,18,9,1,8.846153846153847,14.0,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,True,22.095248357961495,4.2410549868791945,488.20000000000016,93.70716323486693,True,False,1,0,0,0,1,0,0,1,1,0,0.6895237582101925,0,15,9,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,21.603703386225238,5.02549837555028,466.7199999999998,108.569376273345,False,True,0,0,0,0,0,0,0,0,0,1,0.29198148306887384,0,9,7,1,8.846153846153847,14.0,False,False,False,False,False,False,False,True,False,False,False,False
289,04/03/2026,False,21.88264152244879,4.670763760334403,478.84999999999985,102.20864900344266,False,False,0,0,0,0,1,0,0,0,1,0,0.09058679238775605,0,9,7,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,False,42.483408526152886,4.567902181601205,1804.8399999999997,194.060054488469,False,False,0,0,0,0,0,0,0,0,1,0,0.0,0,7,10,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,18.499999999999996,4.77563012415683,342.2499999999999,88.34915729690134,False,True,0,0,0,0,0,0,0,0,0,1,0.30750000000000005,0,9,7,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,True,False,False
289,04/03/2026,True,20.733788848157975,4.174327403834393,429.89,86.54962297418177,True,False,1,1,0,0,1,0,1,0,0,0,0.6963310557592102,0,5,5,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,True,36.74955782046908,5.253376240989901,1350.53,193.05925392093687,False,False,0,0,0,0,0,0,0,0,1,0,0.016252210897654606,0,13,7,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,37.99710515289289,4.214491197502385,1443.7799999999995,160.13846519743961,False,False,0,0,0,0,0,0,0,1,1,0,0.010014474235535543,0,6,4,1,,,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,38.98525362236342,4.51825945896904,1519.8500000000004,176.14549093955057,False,False,0,0,0,0,0,0,0,0,0,1,0.005073731888182876,0,11,5,1,8.846153846153847,14.0,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,19.90226117806718,4.208048190055649,396.1000000000001,83.74967412838042,True,False,0,1,0,0,1,0,1,0,0,0,0.3504886941096641,0,7,5,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,False,13.092364186807515,4.434269466995823,171.41,58.05507076435016,True,True,1,1,0,0,1,0,1,0,0,0,0.9345381790659625,0,4,4,1,,,False,False,False,False,False,False,False,False,False,True,False,False
289,04/03/2026,False,18.890473789717397,4.451718128303782,356.84999999999997,84.0950646219324,True,False,0,0,0,0,1,0,1,0,1,0,0.355547631051413,0,5,8,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,False,34.16694308831271,5.496851609184894,1167.3799999999999,187.81061609592044,False,False,0,0,0,0,0,0,0,0,1,0,0.029165284558436436,0,0,1,0,8.846153846153847,14.0,False,False,False,False,False,False,True,False,False,False,False,False
289,04/03/2026,False,19.65756851698602,4.496899371752841,386.42,88.39810751422287,True,False,0,0,0,0,0,0,0,0,0,1,0.3517121574150699,0,7,8,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,False,20.77137453323684,4.455117881910856,431.45,92.53892211489121,True,False,0,0,0,0,0,0,0,0,0,1,0.3461431273338158,0,7,9,1,8.846153846153847,14.0,False,False,False,False,False,False,False,False,False,False,True,False
289,04/03/2026,False,22.286543024883873,4.433457705870116,496.69,98.80644591087729,True,False,1,0,0,0,1,0,0,0,0,1,0.6885672848755806,0,7,9,1,8.846153846153847,14.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,33.60907615511024,4.135838196483555,1129.5699999999995,139.00170091082958,False,False,0,0,0,1,0,0,0,0,1,0,0.031954619224448824,0,16,9,1,15.88888888888889,13.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,31.17563150924132,4.829513870924247,971.9200000000003,150.56314480870398,False,False,0,0,0,0,1,0,0,0,1,0,0.04412184245379341,0,6,6,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,36.379252328765645,4.325704729459482,1323.4500000000005,157.36590385274144,False,False,0,0,0,0,1,0,0,0,1,0,0.018103738356171784,0,8,9,1,15.88888888888889,13.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,14.582523787054152,4.62370796015602,212.65000000000015,67.4253313133668,True,True,0,0,0,1,1,0,0,0,1,0,0.5770873810647292,0,3,5,1,15.88888888888889,13.0,False,False,False,False,False,False,False,True,False,False,False,False
290,04/03/2026,False,30.191555110659667,4.862367691306218,911.5299999999999,146.8024421203627,False,False,0,0,0,0,1,0,0,0,1,0,0.04904222444670166,0,9,7,1,15.88888888888889,13.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,39.96561021678513,4.877811615621052,1597.25,194.9447177408179,False,False,0,0,0,1,1,0,0,0,1,0,0.00017194891607434927,0,8,9,1,15.88888888888889,13.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,23.005434140654685,4.4405132853736955,529.2500000000002,102.15593593736672,True,False,0,0,0,0,0,0,0,0,1,0,0.33497282929672656,0,5,6,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,31.70141952657641,5.069772263056561,1004.98,160.71897741535673,False,False,0,0,0,0,0,0,0,1,1,0,0.04149290236711796,1,3,3,0,15.88888888888889,13.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,11.17586685675881,4.278817919334863,124.90000000000006,47.819499370800195,True,True,0,0,0,0,1,0,0,0,1,0,0.5941206657162059,0,9,9,1,15.88888888888889,13.0,False,False,False,False,False,False,False,False,False,True,False,False
290,04/03/2026,False,27.64633791300395,5.41233300276804,764.3199999999996,149.6311870922286,False,True,0,0,0,0,1,0,0,0,1,0,0.2617683104349803,0,14,9,1,,,False,False,False,True,False,False,False,False,False,False,False,False
290,04/03/2026,False,39.75738925030163,4.1183032722696495,1580.6499999999994,163.73298624641538,False,False,0,0,0,0,0,0,0,0,0,1,0.0012130537484918548,0,6,6,1,,,False,False,False,False,True,False,False,False,False,False,False,False
290,04/03/2026,False,16.681726529349415,4.510722501027025,278.2800000000001,75.24663921191586,True,False,1,0,0,0,1,0,0,0,1,0,0.7165913673532529,0,6,6,1,,,False,False,False,False,False,False,False,False,False,True,False,False
290,04/03/2026,False,34.57426788812744,4.304501950748993,1195.38,148.82500357016283,False,False,0,0,0,0,1,0,0,0,1,0,0.027128660559362805,0,12,10,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,True,22.983689869122408,4.58683498336192,528.25,105.42239273843163,True,False,1,0,1,0,0,0,0,0,1,0,0.6850815506543879,0,3,5,1,15.88888888888889,13.0,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,29.23234509922186,5.402769282684138,854.5300000000003,157.93561616289804,False,True,0,0,0,0,0,0,0,0,0,1,0.25383827450389074,0,18,9,1,15.88888888888889,13.0,False,False,False,False,False,True,False,False,False,False,False,False
290,04/03/2026,True,14.46167348545804,4.456037092471558,209.14000000000007,64.44175347041346,True,True,1,1,0,0,1,1,0,0,0,0,0.9276916325727098,0,6,8,1,,,False,False,False,False,False,False,False,False,False,True,False,False
290,04/03/2026,False,13.12097557348538,4.272712641924409,172.16,56.062158207212356,True,False,1,0,0,0,1,0,1,0,1,0,0.7343951221325731,0,1,1,0,15.88888888888889,13.0,False,False,False,False,False,False,False,False,False,True,False,False
290,04/03/2026,False,32.240502477473896,5.004576614849279,1039.4500000000005,161.35006474975611,False,False,0,0,0,0,0,0,0,0,1,0,0.038797487612630514,0,7,5,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,15.305554547287729,4.431745357396787,234.26000000000008,67.83032030732568,True,False,1,1,0,0,1,0,1,0,0,0,0.7234722272635613,0,7,7,1,,,False,False,False,False,False,False,False,False,False,True,False,False
290,04/03/2026,False,25.494509212769714,4.402217190130658,649.9699999999998,112.23236671039926,False,False,1,1,0,0,1,0,0,0,0,0,0.42252745393615143,0,16,9,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,18.266088798645434,4.173267549016078,333.6500000000002,76.22927563083307,True,False,1,1,0,0,1,1,0,0,0,0,0.7086695560067728,0,1,2,0,15.88888888888889,13.0,False,False,False,False,False,False,False,False,False,False,True,False
290,04/03/2026,False,34.87248198795147,4.715708276087234,1216.0899999999995,164.44845191828574,False,False,0,0,0,0,1,0,0,0,1,0,0.025637590060242667,0,13,9,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,24.827605603440702,4.639195129293985,616.4100000000002,115.18010698751416,False,False,0,0,0,0,0,0,0,0,0,1,0.0758619719827965,0,13,6,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,26.297528400973356,5.027947491533963,691.5600000000003,132.22259195721713,False,False,0,0,0,0,1,0,0,0,1,0,0.06851235799513322,0,16,10,1,,,False,False,False,False,False,False,True,False,False,False,False,False
290,04/03/2026,False,31.098070679706158,5.561397447201863,967.0899999999998,172.94873089102092,False,True,0,0,0,0,0,0,0,0,1,0,0.24450964660146923,0,10,9,1,,,False,False,False,False,False,True,False,False,False,False,False,False
290,04/03/2026,True,20.43624231604235,4.919158394355768,417.64,100.52911293804829,False,True,0,0,0,0,0,0,0,1,0,1,0.29781878841978826,0,3,5,1,15.88888888888889,13.0,False,False,False,False,False,False,False,True,False,False,False,False
62,04/10/2025,False,17.315888657530692,4.7715907724790965,299.8400000000001,82.6243345355489,False,True,0,0,0,1,1,0,1,0,1,0,0.3134205567123466,0,5,7,1,9.941176470588236,16.0,False,False,False,False,False,False,False,True,False,False,False,False
62,04/10/2025,False,10.060318086422516,4.304729986861902,101.21,43.30695294399215,True,True,1,1,0,0,1,1,0,0,0,0,0.9496984095678875,0,3,4,1,9.941176470588236,16.0,False,False,True,False,False,False,False,False,False,False,False,False
62,04/10/2025,False,21.349004660639334,4.424862413440589,455.78000000000003,94.46640828723096,True,False,0,1,0,0,1,1,0,0,0,0,0.3432549766968033,0,4,6,1,9.941176470588236,16.0,False,False,False,False,False,False,False,False,False,False,True,False
62,04/10/2025,False,28.1092511461974,5.03008359024329,790.1299999999999,141.39188292451493,False,False,0,0,0,0,1,0,0,0,1,0,0.059453744269013,0,13,8,1,14.875,14.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,32.27785618655613,5.163025116217162,1041.8599999999997,166.65138218883482,False,False,0,0,0,0,1,0,0,0,1,0,0.03861071906721936,0,13,10,1,14.875,14.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,True,18.318296864064628,4.8105819215429175,335.56,88.12166772772562,False,True,0,0,0,0,0,0,0,1,1,0,0.30840851567967686,0,2,3,0,14.875,14.0,False,False,False,False,False,False,False,True,False,False,False,False
62,04/10/2025,False,32.049492975708674,4.4466767378746965,1027.1699999999996,142.51373487576225,False,False,1,0,0,0,0,0,0,0,1,0,0.3897525351214566,0,8,8,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,20.905980005730413,4.832354958516766,437.0599999999998,101.02511614334372,False,True,1,0,0,0,1,0,0,0,0,1,0.645470099971348,0,8,5,1,14.875,14.0,False,False,False,False,False,False,False,False,False,True,False,False
62,04/10/2025,False,17.51713446885648,4.759764572984697,306.8499999999998,83.37743606507217,False,True,0,0,0,0,1,0,0,0,0,1,0.31241432765571764,0,10,7,1,9.941176470588236,16.0,False,False,False,False,False,False,False,True,False,False,False,False
62,04/10/2025,True,21.058252539087857,4.14076241525745,443.45000000000016,87.19722064485477,True,False,1,0,0,0,1,0,0,0,1,0,0.6947087373045607,0,10,7,1,9.941176470588236,16.0,False,False,False,False,False,False,False,False,False,False,True,False
62,04/10/2025,False,34.0,5.04142813301855,1156.0,171.4085565226307,False,False,0,0,0,0,1,0,0,0,1,0,0.030000000000000006,0,5,6,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,31.036269105676993,4.87812526583055,963.2500000000002,151.39880848151907,False,False,0,0,0,0,1,0,0,0,1,0,0.04481865447161504,0,5,6,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,38.70012919875074,5.542506435657707,1497.6999999999994,214.4957151448607,False,False,0,0,0,0,0,1,0,0,1,0,0.006499354006246305,0,3,3,0,14.875,14.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,22.299103120977758,4.3473948323161355,497.25,96.94300567342331,True,False,0,1,0,0,1,0,0,0,0,0,0.3385044843951112,0,9,9,1,14.875,14.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,22.496444163467256,4.7421869412163975,506.09,106.68234373579827,False,False,0,0,0,0,0,0,0,0,1,0,0.08751777918266374,0,19,10,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,25.70700293694308,5.284789118429804,660.8500000000001,135.8560893885998,False,True,0,0,0,0,0,0,0,0,0,1,0.2714649853152846,0,0,0,0,14.875,14.0,False,False,False,True,False,False,False,False,False,False,False,False
62,04/10/2025,True,24.523050381222973,5.124584578343222,601.3800000000002,125.6704457975491,False,True,0,0,0,0,0,0,0,0,0,1,0.27738474809388514,0,9,9,1,14.875,14.0,False,False,False,False,False,True,False,False,False,False,False,False
62,04/10/2025,False,32.202484376209235,3.9734394059719063,1036.9999999999998,127.95462039062441,False,False,0,1,0,0,1,1,0,0,0,0,0.03898757811895384,0,1,3,0,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,32.92294033041399,5.038243077310044,1083.9199999999998,165.87377620439992,False,False,0,0,0,0,0,0,0,0,1,0,0.035385298347930076,0,11,4,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,32.40246904172582,5.7718688033739305,1049.9200000000003,187.02280021422686,False,True,0,0,0,0,0,0,0,0,1,0,0.2379876547913709,0,16,8,1,9.941176470588236,16.0,False,False,False,True,False,False,False,False,False,False,False,False
62,04/10/2025,False,15.474172029546526,4.663002322034437,239.45000000000007,72.1561001053358,True,True,0,0,0,0,0,0,0,0,1,0,0.5726291398522674,0,0,2,0,14.875,14.0,False,False,False,False,False,False,False,True,False,False,False,False
62,04/10/2025,False,28.85220962075522,5.422793301261476,832.4500000000002,156.4595690580233,False,True,0,0,0,1,1,0,0,0,1,0,0.2557389518962239,0,3,7,1,9.941176470588236,16.0,False,False,False,False,False,True,False,False,False,False,False,False
62,04/10/2025,False,28.934754189382705,4.2186131376174885,837.22,122.06453415706254,False,False,0,1,0,0,1,0,0,0,0,0,0.055326229053086484,0,5,7,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,26.542418879973994,4.755335012986096,704.4999999999999,126.21809382928353,False,False,0,0,0,1,0,0,0,0,0,1,0.06728790560013002,0,3,5,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
62,04/10/2025,False,22.57432169523594,4.282477634943247,509.6000000000001,96.67402778386206,True,False,0,1,0,0,1,0,1,0,0,0,0.3371283915238203,0,3,5,1,9.941176470588236,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,20.761743664731057,4.15517704002226,431.0500000000002,86.26872058651811,True,False,1,1,0,0,1,0,1,0,0,0,0.6961912816763447,0,3,4,1,32.5,14.0,False,False,False,False,False,False,False,False,False,False,True,False
63,04/10/2025,False,16.11117624507906,4.714840831975313,259.5699999999998,75.96163161144946,True,True,0,0,0,0,1,0,0,0,1,0,0.5694441187746047,0,9,5,1,6.181818181818182,16.0,False,False,False,False,False,False,False,True,False,False,False,False
63,04/10/2025,False,12.688971589533955,4.535452518651478,161.00999999999985,57.55022815484882,True,True,0,0,0,0,0,0,0,0,1,0,0.5865551420523303,0,9,6,1,6.181818181818182,16.0,False,False,False,False,False,False,False,True,False,False,False,False
63,04/10/2025,False,15.4845083874174,4.588740637509085,239.76999999999978,71.0543928891925,True,True,0,0,0,1,1,0,0,0,0,1,0.572577458062913,0,5,5,1,32.5,14.0,False,False,False,False,False,False,False,False,False,True,False,False
63,04/10/2025,False,37.21343843291023,4.184473506935237,1384.8400000000001,155.7186472244784,False,False,0,0,0,0,0,0,0,0,0,1,0.013932807835448858,0,13,9,1,6.181818181818182,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,39.80376866579345,4.954039866412188,1584.3400000000004,197.189456803789,False,False,0,0,0,0,0,0,0,0,1,0,0.0009811566710327569,0,13,9,1,6.181818181818182,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,25.013796193301012,4.078773616061227,625.6900000000002,102.02561195076892,False,False,0,1,0,0,1,1,0,0,0,0,0.07493101903349496,0,1,2,0,6.181818181818182,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,17.328012003689288,4.240499992966552,300.26000000000005,73.47943477976877,True,False,1,0,0,0,0,0,0,0,1,0,0.7133599399815536,0,12,7,1,6.181818181818182,16.0,False,False,False,False,False,False,False,False,False,False,True,False
63,04/10/2025,False,21.497209121185943,4.358935550721783,462.1300000000001,93.70494907963797,True,False,0,0,0,1,1,0,0,0,1,0,0.3425139543940703,0,12,7,1,6.181818181818182,16.0,False,False,False,False,False,False,False,False,False,False,True,False
63,04/10/2025,False,18.024705268048077,4.264428103622288,324.8900000000001,76.86505970457293,True,False,0,1,0,0,1,0,0,0,0,0,0.3598764736597596,0,12,9,1,6.181818181818182,16.0,False,False,False,False,False,False,False,False,False,False,True,False
63,04/10/2025,False,28.444507378402598,4.236740994276415,809.0899999999998,120.51201047207626,False,False,0,0,0,0,1,0,0,0,1,0,0.057777463107987016,0,12,10,1,6.181818181818182,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,27.21323207559146,5.362894810855106,740.5599999999998,145.94170108478517,False,True,0,0,0,0,0,0,0,0,0,1,0.26393383962204275,0,13,7,1,6.181818181818182,16.0,False,False,False,True,False,False,False,False,False,False,False,False
63,04/10/2025,False,34.320984834354626,4.2850411384328595,1177.9300000000003,147.06683192673984,False,False,0,0,0,1,1,0,1,0,1,0,0.028395075828226868,0,2,3,0,6.181818181818182,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,16.080111939908882,4.701081854375091,258.57000000000016,75.59392245702588,True,True,0,0,0,0,1,0,0,0,1,0,0.5695994403004556,0,3,4,1,6.181818181818182,16.0,False,False,False,False,False,False,False,True,False,False,False,False
63,04/10/2025,True,24.865236777477104,4.491672828589271,618.28,111.68650840983257,True,False,1,0,0,0,1,0,0,0,1,0,0.6756738161126145,0,3,5,1,6.181818181818182,16.0,False,False,False,False,False,False,True,False,False,False,False,False
63,04/10/2025,False,20.96139308347611,4.96444333466195,439.3800000000001,104.06164817849208,False,True,0,0,0,0,0,1,0,0,0,1,0.2951930345826195,0,3,5,1,6.181818181818182,16.0,False,False,False,False,False,False,False,True,False,False,False,False
