match_id,match_date,time,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee,home_shots,away_shots,home_shots_target,away_shots_target,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,maxh,maxd,maxa,avgh,avgd,avga,total_goals,goal_diff,implied_prob_h,implied_prob_d,implied_prob_a,home_xg,away_xg,home_gf_avg5,home_ga_avg5,home_shots_avg5,home_sot_avg5,home_xg_for_avg5,home_xg_ag_avg5,home_pts_avg5,away_gf_avg5,away_ga_avg5,away_shots_avg5,away_sot_avg5,away_xg_for_avg5,away_xg_ag_avg5,away_pts_avg5,xg_form_diff,points_form_diff,sot_diff,gf_diff,expected_total_xg,home_strength_rating,away_strength_rating,bookmaker_spread_draw,big_chances_diff,ref_yellow_avg,ref_red_avg,ref_foul_avg
228,25/01/2026,14:00,Newcastle,Aston Villa,0,2,A,0,1,A,J Gillett,15,14,4,8,7,12,6,5,1,2,0,0,1.95,3.7,3.7,1.93,3.8,3.6,2.02,3.8,3.7,1.98,3.66,3.54,2,-2,0.48684210526315796,0.256578947368421,0.256578947368421,0.0,0.0,1.2,1.4,10.6,4.2,0.0,0.0,1.0,1.2,1.0,14.2,3.0,0.0,0.0,1.6,0.0,-0.6000000000000001,1.2000000000000002,0.0,0.0,0.9333333333333333,1.0545454545454545,-1.7500000000000002,0.0,1.8235294117647058,0.058823529411764705,9.941176470588236
229,25/01/2026,16:30,Arsenal,Man United,2,3,A,1,1,D,C Pawson,15,10,4,3,11,9,9,2,2,0,0,0,1.55,4.2,6.0,1.57,4.1,5.75,1.6,4.2,6.4,1.55,4.08,5.89,5,-1,0.6144842721287491,0.22677395757132407,0.15874177029992684,0.0,0.0,3.0,0.6,16.0,5.0,0.0,0.0,2.6,1.0,1.0,14.4,4.4,0.0,0.0,1.4,0.0,1.2000000000000002,0.5999999999999996,2.0,0.0,2.2142857142857144,0.9545454545454546,-4.45,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
20,25/08/2025,20:00,Newcastle,Liverpool,2,3,A,0,1,A,S Hooper,10,5,3,4,17,15,7,1,2,3,1,0,3.25,3.8,2.05,3.4,3.9,1.98,3.45,4.0,2.1,3.3,3.83,2.02,5,-1,0.290644529428225,0.24857755806361348,0.46077791250816164,0.0,0.0,1.0,1.4,10.4,4.4,0.0,0.0,1.0,1.4,1.6,12.8,3.8,0.0,0.0,1.8,0.0,-0.8,0.6000000000000005,-0.3999999999999999,0.0,0.8333333333333333,0.9941176470588234,1.2000000000000002,0.0,1.5333333333333334,0.13333333333333333,11.2
82,25/10/2025,15:00,Chelsea,Sunderland,1,2,A,1,1,D,A Madley,16,10,7,4,15,13,9,1,1,1,0,0,1.36,4.75,9.0,1.38,5.0,8.0,1.42,5.25,9.5,1.37,4.99,8.31,3,-1,0.6956875508543532,0.19918633034987795,0.10512611879576893,0.0,0.0,2.6,1.0,12.4,4.8,0.0,0.0,2.2,0.6,2.0,9.2,2.2,0.0,0.0,0.2,0.0,2.0,2.5999999999999996,2.0,0.0,1.7545454545454546,0.5380952380952381,-7.64,0.0,1.7333333333333334,0.06666666666666667,11.133333333333333
83,25/10/2025,15:00,Newcastle,Fulham,2,1,H,1,0,H,P Bankes,18,12,7,5,11,18,4,3,0,2,0,0,1.62,3.9,5.5,1.63,4.0,5.25,1.64,4.1,6.0,1.62,3.97,5.44,3,1,0.5848192376901684,0.24292491411745462,0.17225584819237688,0.0,0.0,1.0,1.6,10.2,4.0,0.0,0.0,0.8,1.6,0.6,14.4,3.8,0.0,0.0,2.6,0.0,-1.8,0.20000000000000018,-0.6000000000000001,0.0,0.7941176470588235,1.5142857142857142,-3.88,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
84,25/10/2025,17:30,Man United,Brighton,4,2,H,2,0,H,A Taylor,13,17,9,5,4,13,1,6,2,2,0,0,1.95,3.8,3.5,2.0,3.75,3.4,2.05,4.0,3.6,2.0,3.83,3.45,6,2,0.483021608861449,0.24786635191574355,0.2691120392228073,0.0,0.0,1.2,1.2,14.2,4.2,0.0,0.0,1.4,1.0,1.0,13.4,5.0,0.0,0.0,1.4,0.0,0.0,-0.7999999999999998,0.19999999999999996,0.0,0.9846153846153846,0.9545454545454546,-1.55,0.0,1.7727272727272727,0.045454545454545456,10.272727272727273
85,25/10/2025,20:00,Brentford,Liverpool,3,2,H,2,1,H,S Hooper,17,18,8,5,7,10,5,4,3,2,0,0,4.1,4.2,1.75,4.33,4.2,1.71,4.5,4.2,1.78,4.28,4.13,1.73,5,1,0.23153252480705624,0.22601984564498345,0.5424476295479603,0.0,0.0,0.8,1.2,9.8,3.2,0.0,0.0,1.2,1.6,1.8,11.6,4.0,0.0,0.0,1.8,0.0,-0.6000000000000001,-0.7999999999999998,-0.8,0.0,0.7846153846153846,1.063157894736842,2.3499999999999996,0.0,1.5333333333333334,0.13333333333333333,11.2
230,26/01/2026,20:00,Everton,Leeds,1,1,D,0,1,A,S Hooper,10,14,3,4,9,13,4,4,0,3,0,0,2.5,3.25,2.9,2.4,3.2,3.0,2.6,3.25,3.0,2.48,3.15,2.92,2,0,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.0,0.0,0.8,0.8,8.0,2.2,0.0,0.0,1.2,1.6,2.0,12.8,4.6,0.0,0.0,1.4,0.0,-0.19999999999999996,-2.3999999999999995,-0.8,0.0,0.9555555555555556,1.0380952380952382,-0.3999999999999999,0.0,1.5333333333333334,0.13333333333333333,11.2
89,26/10/2025,14:00,Wolves,Burnley,2,3,A,2,2,D,T Harrington,15,11,7,7,12,7,5,3,1,0,0,0,1.95,3.3,4.2,1.98,3.3,4.0,2.0,3.4,4.25,1.97,3.3,4.06,5,-1,0.48657187993680884,0.287519747235387,0.22590837282780407,0.0,0.0,0.0,1.6,9.2,2.4,0.0,0.0,0.0,1.2,1.2,8.0,2.6,0.0,0.0,1.2,0.0,-1.2,-0.20000000000000018,-1.2,0.0,0.2941176470588235,0.9846153846153846,-2.25,0.0,1.4545454545454546,0.0,10.909090909090908
88,26/10/2025,14:00,Bournemouth,Nott'm Forest,2,0,H,2,0,H,S Barrott,13,8,5,4,17,7,6,4,3,1,0,0,1.8,3.8,4.33,1.8,3.75,4.2,1.81,3.95,4.6,1.79,3.79,4.29,2,2,0.5292717447246527,0.2507076685537828,0.22002058672156458,0.0,0.0,1.2,0.8,15.0,5.2,0.0,0.0,1.8,1.2,0.6,12.2,2.8,0.0,0.0,1.4,0.0,0.40000000000000013,2.4000000000000004,0.0,0.0,1.1555555555555554,1.3142857142857143,-2.5300000000000002,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
90,26/10/2025,16:30,Everton,Tottenham,0,3,A,0,2,A,C Pawson,12,7,2,4,9,8,9,8,2,0,0,0,2.35,3.4,3.0,2.35,3.4,2.95,2.4,3.4,3.15,2.35,3.38,2.99,3,-3,0.4041204437400951,0.2793185419968304,0.3165610142630745,0.0,0.0,0.8,0.6,8.2,2.4,0.0,0.0,1.4,1.4,2.4,10.8,5.4,0.0,0.0,0.8,0.0,0.5999999999999999,-3.0000000000000004,-0.5999999999999999,0.0,1.1142857142857143,0.8999999999999999,-0.6499999999999999,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
86,26/10/2025,14:00,Arsenal,Crystal Palace,1,0,H,1,0,H,T Bramall,10,7,3,1,6,11,4,3,0,0,0,0,1.4,4.75,7.5,1.41,4.75,7.5,1.44,4.75,8.7,1.41,4.6,7.76,1,1,0.6750355281856939,0.19895783988630977,0.1260066319279962,0.0,0.0,3.2,1.2,16.4,5.4,0.0,0.0,2.0,1.2,1.6,10.8,4.2,0.0,0.0,1.4,0.0,0.6000000000000001,1.2000000000000002,2.0,0.0,1.9846153846153847,0.8941176470588235,-6.1,0.0,1.4705882352941178,0.0,9.529411764705882
87,26/10/2025,14:00,Aston Villa,Man City,1,0,H,1,0,H,M Oliver,9,18,3,4,8,16,5,6,1,4,0,0,4.33,3.8,1.8,4.0,3.75,1.85,4.33,4.0,1.89,4.08,3.8,1.83,1,1,0.22002058672156458,0.2507076685537828,0.5292717447246527,0.0,0.0,1.4,0.8,13.8,3.8,0.0,0.0,2.0,1.2,1.2,11.6,4.4,0.0,0.0,1.4,0.0,0.6000000000000001,-0.6000000000000005,0.19999999999999996,0.0,1.2555555555555555,0.9846153846153846,2.5300000000000002,0.0,1.0,0.0,10.714285714285714
171,26/12/2025,20:00,Man United,Newcastle,1,0,H,1,0,H,A Taylor,10,16,4,3,9,5,2,11,2,1,0,0,2.55,3.6,2.6,2.45,3.6,2.65,2.55,3.75,2.8,2.47,3.58,2.67,1,1,0.3718712753277712,0.2634088200238379,0.3647199046483909,0.0,0.0,1.8,1.2,13.8,4.8,0.0,0.0,2.0,1.2,1.4,11.2,4.0,0.0,0.0,1.4,0.0,0.6000000000000001,0.7999999999999998,0.6000000000000001,0.0,1.2846153846153845,0.9333333333333333,-0.050000000000000266,0.0,1.7727272727272727,0.045454545454545456,10.272727272727273
272,27/02/2026,20:00,Wolves,Aston Villa,2,0,H,0,0,D,C Pawson,9,14,2,5,13,19,0,5,3,3,0,0,4.1,3.7,1.85,4.2,3.7,1.83,4.35,3.7,1.9,4.17,3.64,1.84,2,2,0.23125000000000004,0.25625,0.5125,0.0,0.0,0.4,1.8,10.4,3.4,0.0,0.0,0.0,1.4,0.6,13.2,4.0,0.0,0.0,2.4,0.0,-2.4,-0.6000000000000001,-0.9999999999999999,0.0,0.4631578947368421,1.4142857142857141,2.2499999999999996,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
57,27/09/2025,20:00,Tottenham,Wolves,1,1,D,0,0,D,M Salisbury,10,9,3,3,9,11,10,9,3,2,0,0,1.5,4.5,6.0,1.49,4.5,6.25,1.5,4.9,7.0,1.47,4.57,6.38,2,0,0.631578947368421,0.21052631578947367,0.15789473684210525,0.0,0.0,1.8,2.0,9.2,5.4,0.0,0.0,1.4,0.8,1.6,9.8,2.4,0.0,0.0,0.6,0.0,0.7999999999999999,3.0000000000000004,1.0,0.0,1.138095238095238,0.6941176470588235,-4.5,0.0,2.1,0.0,11.0
55,27/09/2025,15:00,Man City,Burnley,5,1,H,1,1,D,R Jones,21,9,8,2,5,7,10,2,1,3,0,0,1.17,7.5,15.0,1.18,7.5,15.5,1.19,8.0,17.0,1.17,7.48,15.54,6,4,0.8103727714748785,0.12641815235008103,0.06320907617504051,0.0,0.0,0.8,1.2,12.2,3.8,0.0,0.0,0.8,1.6,1.4,9.4,3.8,0.0,0.0,1.6,0.0,-0.8,0.0,-0.8,0.0,0.7846153846153846,1.1333333333333333,-13.83,0.0,2.0,0.0,8.933333333333334
54,27/09/2025,15:00,Leeds,Bournemouth,2,2,D,1,1,D,M Oliver,19,12,8,5,12,13,7,4,2,2,0,0,3.1,3.25,2.38,2.9,3.3,2.4,3.1,3.4,2.5,2.98,3.29,2.41,4,0,0.30709067810068286,0.2929172621883437,0.39999205971097346,0.0,0.0,1.0,2.0,11.6,3.8,0.0,0.0,1.0,1.6,0.8,15.6,5.2,0.0,0.0,2.2,0.0,-1.2000000000000002,-1.4000000000000004,-0.6000000000000001,0.0,0.7380952380952381,1.3555555555555556,0.7200000000000002,0.0,1.0,0.0,10.714285714285714
56,27/09/2025,17:30,Nott'm Forest,Sunderland,0,1,A,0,1,A,T Harrington,22,11,6,3,11,6,7,4,4,2,0,0,1.75,3.75,4.5,1.78,3.7,4.5,1.8,3.75,5.0,1.77,3.67,4.64,1,-1,0.5389221556886228,0.251497005988024,0.20958083832335334,0.0,0.0,1.2,0.8,10.2,3.2,0.0,0.0,1.4,0.8,2.0,8.4,2.2,0.0,0.0,0.6,0.0,0.7999999999999999,1.0,0.3999999999999999,0.0,1.1555555555555554,0.638095238095238,-2.75,0.0,1.4545454545454546,0.0,10.909090909090908
52,27/09/2025,15:00,Chelsea,Brighton,1,3,A,1,0,H,S Hooper,13,12,3,3,9,16,5,7,3,5,1,0,1.85,3.8,3.8,1.85,3.9,3.8,1.91,4.0,4.1,1.86,3.86,3.86,4,-2,0.5066666666666666,0.24666666666666667,0.24666666666666667,0.0,0.0,2.4,1.0,13.0,5.4,0.0,0.0,2.0,1.4,1.8,13.6,5.2,0.0,0.0,1.2,0.0,0.8,0.20000000000000018,1.0,0.0,1.6545454545454545,0.963157894736842,-1.9499999999999997,0.0,1.5333333333333334,0.13333333333333333,11.2
51,27/09/2025,12:30,Brentford,Man United,3,1,H,2,1,H,C Pawson,10,14,8,6,14,10,4,2,2,2,0,0,3.4,3.8,2.0,3.4,3.75,2.0,3.5,4.0,2.1,3.4,3.77,2.02,4,2,0.2781844802342606,0.24890190336749632,0.47291361639824303,0.0,0.0,1.0,1.6,11.8,3.6,0.0,0.0,1.2,1.8,1.2,13.6,5.0,0.0,0.0,2.0,0.0,-0.8,-1.4,-0.8,0.0,0.7941176470588235,1.2846153846153845,1.4,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
53,27/09/2025,15:00,Crystal Palace,Liverpool,2,1,H,1,0,H,C Kavanagh,16,20,7,4,10,8,2,6,1,3,0,0,3.8,3.8,1.9,3.75,3.75,1.9,4.0,3.8,1.95,3.82,3.72,1.91,3,1,0.25,0.25,0.5,0.0,0.0,1.0,1.0,10.4,3.8,0.0,0.0,1.4,1.6,2.2,13.6,4.2,0.0,0.0,1.2,0.0,0.19999999999999996,-0.40000000000000036,-0.6000000000000001,0.0,0.9545454545454546,1.017391304347826,1.9,0.0,1.619047619047619,0.0,10.857142857142858
172,27/12/2025,12:30,Nott'm Forest,Man City,1,2,A,0,0,D,R Jones,7,16,2,5,5,13,5,5,1,2,0,0,5.0,4.33,1.6,5.0,4.33,1.6,5.6,4.4,1.6,5.21,4.24,1.59,3,-1,0.1894034665646017,0.2187107004210181,0.5918858330143802,0.0,0.0,0.6,1.0,11.6,3.0,0.0,0.0,0.8,1.6,1.2,15.4,4.8,0.0,0.0,1.2,0.0,-0.3999999999999999,-1.7999999999999998,-1.0,0.0,0.7545454545454545,1.1846153846153846,3.4,0.0,2.0,0.0,8.933333333333334
173,27/12/2025,15:00,Arsenal,Brighton,2,1,H,1,0,H,J Brooks,24,8,6,3,7,13,7,2,2,3,0,0,1.42,4.75,7.0,1.43,4.8,6.75,1.44,5.0,8.0,1.41,4.73,7.34,3,1,0.6658656253129068,0.1990587764093321,0.13507559827776108,0.0,0.0,3.2,1.0,16.0,5.4,0.0,0.0,2.4,1.6,2.0,13.8,4.4,0.0,0.0,1.2,0.0,1.2,1.0,1.6,0.0,2.0545454545454547,1.0380952380952382,-5.58,0.0,1.7,0.2,8.9
174,27/12/2025,15:00,Brentford,Bournemouth,4,1,H,2,0,H,P Bankes,15,20,7,10,9,8,2,15,2,2,0,0,2.25,3.6,3.0,2.25,3.6,2.95,2.32,3.75,3.1,2.25,3.57,2.98,5,3,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.0,0.0,1.6,1.4,11.2,4.6,0.0,0.0,1.8,2.0,1.2,15.8,5.8,0.0,0.0,2.2,0.0,-0.40000000000000013,-1.2000000000000002,-0.3999999999999999,0.0,1.1333333333333333,1.3846153846153846,-0.75,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
175,27/12/2025,15:00,Burnley,Everton,0,0,D,0,0,D,C Pawson,16,15,0,6,8,8,6,5,0,2,0,0,4.1,3.4,1.95,4.0,3.25,2.0,4.25,3.5,2.0,4.03,3.33,1.96,0,0,0.23210222300017505,0.27988797479432875,0.4880098022054963,0.0,0.0,1.6,2.2,8.8,3.4,0.0,0.0,1.4,0.8,1.0,9.6,2.6,0.0,0.0,1.4,0.0,0.0,0.7999999999999998,0.8,0.0,1.017391304347826,0.8545454545454545,2.1499999999999995,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
176,27/12/2025,15:00,Liverpool,Wolves,2,1,H,2,0,H,S Hooper,14,9,4,4,5,13,6,4,0,1,0,0,1.25,6.5,10.0,1.24,6.75,10.5,1.25,6.75,13.0,1.24,6.31,11.25,3,1,0.759124087591241,0.14598540145985403,0.09489051094890512,0.0,0.0,1.6,2.6,15.6,4.2,0.0,0.0,0.6,1.0,1.4,10.0,2.8,0.0,0.0,0.8,0.0,-0.20000000000000007,1.4000000000000004,0.6000000000000001,0.0,0.9851851851851852,0.8333333333333333,-8.75,0.0,1.5333333333333334,0.13333333333333333,11.2
177,27/12/2025,15:00,West Ham,Fulham,0,1,A,0,0,D,C Kavanagh,11,15,2,4,8,8,5,4,1,3,0,0,2.63,3.4,2.6,2.65,3.4,2.55,2.8,3.5,2.75,2.65,3.38,2.59,1,-1,0.3590576766856215,0.27774167343623074,0.3632006498781478,0.0,0.0,1.4,2.0,11.8,3.4,0.0,0.0,1.0,1.2,0.8,14.4,4.0,0.0,0.0,2.0,0.0,-1.0,-0.6000000000000001,0.19999999999999996,0.0,0.9380952380952381,1.1555555555555554,0.029999999999999805,0.0,1.619047619047619,0.0,10.857142857142858
178,27/12/2025,17:30,Chelsea,Aston Villa,1,2,A,1,0,H,S Attwell,14,11,3,8,16,8,6,7,5,3,0,0,1.83,3.9,4.0,1.83,3.9,3.9,1.89,4.0,4.2,1.84,3.82,3.97,3,-1,0.5190138736400838,0.24353727916957785,0.23744884719033837,0.0,0.0,2.4,1.4,13.2,5.6,0.0,0.0,1.8,1.0,0.8,13.6,4.2,0.0,0.0,1.8,0.0,0.0,1.3999999999999995,1.4,0.0,1.5333333333333332,1.0555555555555556,-2.17,0.0,2.111111111111111,0.0,11.055555555555555
277,28/02/2026,17:30,Leeds,Man City,0,1,A,0,1,A,P Bankes,14,14,2,5,10,8,5,3,0,3,0,0,4.75,4.33,1.62,4.75,4.2,1.63,5.25,4.75,1.63,5.0,4.25,1.6,1,-1,0.19884287540642515,0.21813017509942711,0.5830269494941478,0.0,0.0,1.2,2.2,12.6,4.6,0.0,0.0,1.0,1.8,1.0,15.2,5.0,0.0,0.0,1.8,0.0,-0.8,-0.40000000000000036,-0.6000000000000001,0.0,0.817391304347826,1.3545454545454545,3.13,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
276,28/02/2026,15:00,Newcastle,Everton,2,3,A,1,2,A,S Attwell,17,9,7,5,15,7,7,2,2,3,0,0,1.7,4.0,4.75,1.68,4.0,4.6,1.73,4.0,4.8,1.69,3.92,4.67,5,-1,0.5608856088560886,0.23837638376383766,0.2007380073800738,0.0,0.0,1.2,1.6,13.6,4.4,0.0,0.0,1.2,0.8,0.8,10.2,3.0,0.0,0.0,1.6,0.0,-0.40000000000000013,1.4000000000000004,0.3999999999999999,0.0,0.8941176470588235,0.9555555555555556,-3.05,0.0,2.111111111111111,0.0,11.055555555555555
274,28/02/2026,15:00,Burnley,Brentford,3,4,A,1,3,A,S Barrott,12,16,3,7,9,9,4,8,2,2,0,0,4.5,3.9,1.73,4.33,3.8,1.75,4.9,4.0,1.76,4.58,3.81,1.73,7,-1,0.21030484383766596,0.24265943519730693,0.5470357209650272,0.0,0.0,1.6,1.8,10.4,3.0,0.0,0.0,1.6,2.2,1.2,12.2,5.2,0.0,0.0,2.4,0.0,-0.7999999999999998,-2.2,-0.6000000000000001,0.0,1.063157894736842,1.4846153846153847,2.77,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
273,28/02/2026,12:30,Bournemouth,Sunderland,1,1,D,0,1,A,J Gillett,21,8,5,4,15,12,7,3,4,2,0,0,1.8,3.75,4.33,1.75,3.9,4.33,1.8,4.0,4.5,1.77,3.8,4.34,2,0,0.5275084060230983,0.25320403489108717,0.21928755908581452,0.0,0.0,1.8,1.6,14.2,5.8,0.0,0.0,2.0,0.8,1.4,8.2,2.4,0.0,0.0,1.2,0.0,0.8,3.4,1.0,0.0,1.1941176470588235,0.7333333333333334,-2.5300000000000002,0.0,1.8235294117647058,0.058823529411764705,9.941176470588236
275,28/02/2026,15:00,Liverpool,West Ham,5,2,H,3,0,H,T Robinson,18,11,7,4,12,11,10,5,2,2,0,0,1.42,4.75,6.5,1.42,5.5,6.0,1.44,5.5,7.0,1.41,5.02,6.68,7,3,0.6590181430096052,0.19701173959445034,0.1439701173959445,0.0,0.0,2.0,2.2,14.2,4.2,0.0,0.0,1.2,1.4,2.2,10.0,3.2,0.0,0.0,0.8,0.0,0.3999999999999999,1.0,0.6000000000000001,0.0,1.2173913043478262,0.917391304347826,-5.08,0.0,1.3333333333333333,0.0,11.333333333333334
58,28/09/2025,14:00,Aston Villa,Fulham,3,1,H,1,1,D,A Madley,9,11,4,4,10,13,2,8,1,4,0,0,2.3,3.1,3.4,2.25,3.2,3.3,2.35,3.3,3.4,2.29,3.19,3.3,4,2,0.41349548842683403,0.3067869752844252,0.27971753628874063,0.0,0.0,1.4,0.8,12.4,5.4,0.0,0.0,2.4,1.2,0.8,12.6,3.6,0.0,0.0,2.0,0.0,0.3999999999999999,1.8000000000000003,0.19999999999999996,0.0,1.2555555555555555,1.1555555555555554,-1.1,0.0,1.7333333333333334,0.06666666666666667,11.133333333333333
59,28/09/2025,16:30,Newcastle,Arsenal,1,2,A,1,0,H,J Gillett,8,20,3,7,8,9,7,12,2,1,0,0,3.6,3.4,2.1,3.5,3.3,2.1,3.66,3.4,2.2,3.51,3.32,2.12,3,-1,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.0,0.0,1.2,2.0,15.2,4.8,0.0,0.0,0.6,2.8,1.0,16.8,5.2,0.0,0.0,2.4,0.0,-1.7999999999999998,-0.40000000000000036,-1.5999999999999999,0.0,0.838095238095238,1.8545454545454545,1.5,0.0,1.8235294117647058,0.058823529411764705,9.941176470588236
179,28/12/2025,14:00,Sunderland,Leeds,1,1,D,1,0,H,T Harrington,8,17,3,6,7,9,3,9,1,0,0,0,2.5,3.1,2.88,2.5,3.25,2.85,2.7,3.25,2.88,2.56,3.18,2.8,2,0,0.3739006616969595,0.30153279169109637,0.324566546611944,0.0,0.0,1.0,1.4,9.0,2.8,0.0,0.0,1.4,1.2,1.4,14.8,4.8,0.0,0.0,1.0,0.0,0.3999999999999999,-2.0,-0.19999999999999996,0.0,0.8333333333333333,0.9333333333333333,-0.3799999999999999,0.0,1.4545454545454546,0.0,10.909090909090908
180,28/12/2025,16:30,Crystal Palace,Tottenham,0,1,A,0,1,A,J Gillett,15,8,2,4,7,5,3,2,3,2,0,0,2.25,3.25,3.2,2.25,3.4,3.1,2.3,3.45,3.35,2.25,3.33,3.19,1,-1,0.41746111389864526,0.28901154039136984,0.29352734570998495,0.0,0.0,1.2,1.2,10.8,4.6,0.0,0.0,1.4,1.8,1.4,10.0,5.0,0.0,0.0,1.6,0.0,-0.20000000000000018,-0.40000000000000036,-0.6000000000000001,0.0,0.9846153846153846,1.2333333333333334,-0.9500000000000002,0.0,1.8235294117647058,0.058823529411764705,9.941176470588236
60,29/09/2025,20:00,Everton,West Ham,1,1,D,1,0,H,S Barrott,12,14,6,3,7,16,3,5,3,4,0,0,1.7,3.75,5.0,1.73,3.7,4.8,1.76,3.75,5.0,1.72,3.69,4.83,2,0,0.5576208178438662,0.2527881040892193,0.1895910780669145,0.0,0.0,1.0,1.2,9.8,3.4,0.0,0.0,1.6,1.6,2.2,9.8,3.2,0.0,0.0,0.8,0.0,0.8,0.19999999999999973,-0.6000000000000001,0.0,0.8846153846153846,1.017391304347826,-3.3,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
121,29/11/2025,15:00,Brentford,Burnley,3,1,H,0,0,D,S Barrott,14,6,4,2,7,7,5,6,0,2,0,0,1.45,4.5,7.0,1.49,4.4,6.5,1.49,4.8,7.5,1.45,4.54,6.96,4,2,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.0,0.0,2.8,1.8,13.6,6.2,0.0,0.0,2.4,1.8,2.6,11.4,3.2,0.0,0.0,1.0,0.0,1.4,3.0,0.9999999999999998,0.0,1.663157894736842,1.0851851851851853,-5.55,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
122,29/11/2025,15:00,Man City,Leeds,3,2,H,2,0,H,P Bankes,18,9,9,4,17,11,8,1,4,1,0,0,1.22,6.5,12.0,1.24,6.5,11.0,1.25,6.5,13.0,1.23,6.42,11.78,5,1,0.7755791985681615,0.14557024957740877,0.07885055185442974,0.0,0.0,2.0,0.6,16.0,5.2,0.0,0.0,2.4,1.2,1.2,15.4,5.0,0.0,0.0,1.2,0.0,1.2,0.20000000000000018,0.8,0.0,1.7142857142857144,0.9846153846153846,-10.78,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
123,29/11/2025,15:00,Sunderland,Bournemouth,3,2,H,1,2,A,T Robinson,12,18,6,6,14,13,6,3,5,5,0,1,3.2,3.3,2.3,2.95,3.3,2.37,3.2,3.4,2.43,3.04,3.3,2.35,5,1,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.0,0.0,1.2,1.2,8.8,3.2,0.0,0.0,1.6,1.8,1.8,15.6,6.0,0.0,0.0,1.6,0.0,0.0,-2.8,-0.6000000000000001,0.0,0.9846153846153846,1.1631578947368422,0.9000000000000004,0.0,1.3333333333333333,0.0,11.333333333333334
124,29/11/2025,17:30,Everton,Newcastle,1,4,A,0,3,A,C Pawson,10,13,2,8,4,6,8,7,0,0,0,0,2.8,3.25,2.63,2.8,3.3,2.5,2.95,3.4,2.63,2.79,3.31,2.55,5,-3,0.34174279831277615,0.2944245647002379,0.36383263698698604,0.0,0.0,1.0,1.4,11.6,4.4,0.0,0.0,1.2,1.4,2.0,13.8,4.6,0.0,0.0,0.6,0.0,0.6,-0.1999999999999993,-0.3999999999999999,0.0,0.8333333333333333,0.9380952380952381,0.16999999999999993,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
125,29/11/2025,20:00,Tottenham,Fulham,1,2,A,0,2,A,S Attwell,14,7,2,3,11,7,8,2,3,2,0,0,2.2,3.3,3.3,2.15,3.4,3.3,2.25,3.55,3.6,2.18,3.39,3.33,3,-1,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.0,0.0,1.6,1.4,9.2,4.8,0.0,0.0,1.6,1.2,1.4,12.6,4.2,0.0,0.0,1.4,0.0,0.20000000000000018,0.5999999999999996,0.40000000000000013,0.0,1.1333333333333333,0.9333333333333333,-1.0999999999999996,0.0,2.111111111111111,0.0,11.055555555555555
26,30/08/2025,17:30,Leeds,Newcastle,0,0,D,0,0,D,P Bankes,10,8,1,2,10,15,5,5,1,1,0,0,3.5,3.4,2.1,3.25,3.5,2.15,3.5,3.6,2.2,3.37,3.49,2.12,0,0,0.27055702917771884,0.2785145888594165,0.4509283819628648,0.0,0.0,1.2,1.6,14.6,4.8,0.0,0.0,0.6,1.8,1.6,14.4,5.6,0.0,0.0,1.2,0.0,-0.6,-0.7999999999999998,-0.6000000000000001,0.0,0.8941176470588235,1.1941176470588235,1.4,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
25,30/08/2025,15:00,Wolves,Everton,2,3,A,1,2,A,M Oliver,12,10,4,4,15,10,2,2,0,1,0,0,2.7,3.2,2.75,2.65,3.2,2.75,2.75,3.3,2.8,2.66,3.19,2.74,5,-1,0.3539111200482606,0.2986125075407199,0.34747637241101953,0.0,0.0,1.2,1.6,10.6,3.4,0.0,0.0,0.8,1.0,2.0,11.6,4.2,0.0,0.0,1.0,0.0,-0.19999999999999996,-0.8000000000000003,0.19999999999999996,0.0,0.8941176470588235,0.7380952380952381,-0.04999999999999982,0.0,1.0,0.0,10.714285714285714
