player_name,team_name,shots,goals,mean_distance,mean_angle,mean_xg,box_share,central_share,big_chance_share,header_share,penalty_share,first_touch_share,goal_rate,cluster,pc1,pc2
Patrick Dorgu,Man Utd,21,3,19.576920090524922,0.7096758563361664,0.29127817139438283,0.7142857142857143,0.7619047619047619,0.14285714285714285,0.047619047619047616,0.0,0.38095238095238093,0.14285714285714285,1,-1.3372600135598494,-0.23864355734596085
Erling Haaland,Man City,98,22,13.687438897177504,0.5197268629349923,0.47032956824651195,0.8877551020408163,0.9387755102040817,0.40816326530612246,0.25510204081632654,0.04081632653061224,0.6122448979591837,0.22448979591836735,2,3.7026898203593124,-2.3834845332891526
Igor Thiago,Brentford,67,18,13.76386245531209,0.5844469697303345,0.5171097924823727,0.9552238805970149,0.8805970149253731,0.4925373134328358,0.208955223880597,0.1044776119402985,0.5074626865671642,0.26865671641791045,2,4.143628918881756,-3.754259605578867
Hugo Ekitiké,Liverpool,63,11,15.963937151824599,0.6222996954344924,0.4181734204845566,0.7619047619047619,0.8571428571428571,0.30158730158730157,0.20634920634920634,0.0,0.4603174603174603,0.1746031746031746,2,1.4115848677327119,-1.2389745443825382
Morgan Gibbs-White,Nottingham Forest,63,8,17.61940853728725,0.5322652954305729,0.3724312831244244,0.6031746031746031,0.9206349206349206,0.1746031746031746,0.1746031746031746,0.015873015873015872,0.5714285714285714,0.12698412698412698,2,0.5561999488864598,-0.16802356135466306
Raúl Jiménez,Fulham,62,8,13.802524623427725,0.5643032822330903,0.4011629432352361,0.8225806451612904,0.9516129032258065,0.24193548387096775,0.3064516129032258,0.04838709677419355,0.6290322580645161,0.12903225806451613,2,2.3004729528313907,-0.4261351389452052
Bryan Mbeumo,Man Utd,57,9,16.836343240506345,0.6117696716824412,0.3930638006076958,0.7894736842105263,0.8245614035087719,0.2982456140350877,0.12280701754385964,0.0,0.6491228070175439,0.15789473684210525,2,1.221270205824049,-0.7698588724449971
João Pedro,Chelsea,57,14,13.115210874617508,0.577915426649049,0.47873882388159383,0.8947368421052632,0.8947368421052632,0.42105263157894735,0.2982456140350877,0.0,0.47368421052631576,0.24561403508771928,2,3.2400420781390067,-1.5478303244062244
Ollie Watkins,Aston Villa,57,8,15.15557816760516,0.5755731170820692,0.5012269588540376,0.8771929824561403,0.9298245614035088,0.3684210526315789,0.17543859649122806,0.0,0.43859649122807015,0.14035087719298245,2,2.3135810060639104,-1.2672576155729034
Enzo Fernández,Chelsea,55,8,17.416685703491787,0.4780635817324944,0.380073428064895,0.6545454545454545,0.8545454545454545,0.21818181818181817,0.16363636363636364,0.03636363636363636,0.4909090909090909,0.14545454545454545,2,0.651724316041077,-0.7342319637013136
Dominic Calvert-Lewin,Leeds,54,10,12.603253209077016,0.4189224463584815,0.49277735042246024,0.9074074074074074,0.9259259259259259,0.4074074074074074,0.37037037037037035,0.037037037037037035,0.7037037037037037,0.18518518518518517,2,3.9860559491958054,-0.6055373348799054
Jean-Philippe Mateta,Crystal Palace,54,8,14.985037120562346,0.5279609666809839,0.4743126035546709,0.8148148148148148,0.9074074074074074,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.6666666666666666,0.14814814814814814,2,3.049998031529097,-1.3518225268877402
Igor Jesus,Nottingham Forest,52,2,14.107663406696316,0.47850714828459917,0.35882346503233536,0.9038461538461539,0.9038461538461539,0.057692307692307696,0.4230769230769231,0.0,0.6538461538461539,0.038461538461538464,2,1.1624688977288424,1.7770747453480746
Benjamin Sesko,Man Utd,51,8,13.048870592612719,0.4234733443843478,0.45201084220683685,0.9019607843137255,0.9607843137254902,0.3137254901960784,0.4117647058823529,0.0,0.6666666666666666,0.1568627450980392,2,3.2344998020867877,0.5463982305424798
Evanilson,Bournemouth,51,6,13.693060542873827,0.5941287756804176,0.37299247545439085,0.9019607843137255,0.9607843137254902,0.21568627450980393,0.35294117647058826,0.0,0.6470588235294118,0.11764705882352941,2,2.0397706697820857,0.7493470251944329
Kevin Schade,Brentford,44,7,12.071215341191534,0.604559477251829,0.47163471748207875,0.9772727272727273,0.8863636363636364,0.38636363636363635,0.4090909090909091,0.022727272727272728,0.6363636363636364,0.1590909090909091,2,3.5089532219835187,-0.5220492282561195
Viktor Gyökeres,Arsenal,42,10,13.355163195365854,0.5860746834247228,0.4554280322241141,0.9047619047619048,0.9285714285714286,0.3333333333333333,0.2619047619047619,0.047619047619047616,0.5952380952380952,0.23809523809523808,2,3.17235295595178,-1.2433602174196827
Casemiro,Man Utd,41,6,17.84667281151451,0.5836515014080934,0.35141067425545863,0.5853658536585366,0.8536585365853658,0.1951219512195122,0.3902439024390244,0.0,0.7073170731707317,0.14634146341463414,2,0.7872052241957024,0.9087451203570439
Richarlison,Tottenham,39,8,13.348554228749322,0.6051181054288914,0.4480598707768992,0.9230769230769231,0.8974358974358975,0.23076923076923078,0.358974358974359,0.0,0.6666666666666666,0.20512820512820512,2,2.6989120991650473,0.06691121465970774
